% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
563 +3.858409204e+001 +3.858409204e+001 +1.703340920e+002 +1.703340920e+002 +2.4505e+000 -1.0504e-001 +4.2856e+000 +3.4148e+000 +3.3204e+000 -7.5900e-001 -2.5530e+000 -3.5486e+000 +2.7740e+000 +3.6234e+000 +5.4527e+000 +7.2255e-001 +1.2928e+000 +2.6411e+000 +5.2746e+000 -1.2015e+000 +2.8039e+000 -2.5851e+000 -1.9061e+000 -2.1769e+000
767 +2.247970118e+001 +2.247970118e+001 +1.542297012e+002 +1.542297012e+002 +2.6565e+000 +1.3709e+000 +3.7587e+000 +2.7263e+000 +3.5173e+000 -9.6920e-001 -2.7262e+000 -4.6107e+000 +8.6947e-001 +2.6487e+000 +4.2107e+000 -3.9485e-002 -2.3928e-001 +3.0183e+000 +4.2291e+000 +1.0042e+000 +4.7832e+000 -3.6646e+000 -1.2431e+000 -1.5755e+000
1073 +1.366424328e+001 +1.366424328e+001 +1.454142433e+002 +1.454142433e+002 +2.3378e+000 +1.3585e+000 +3.4918e+000 +2.8110e+000 +3.1967e+000 -1.3325e+000 -2.8252e+000 -4.2357e+000 +6.1860e-001 +2.8147e+000 +3.6332e+000 -1.6701e-001 +3.2285e-001 +2.7284e+000 +4.3646e+000 +1.1867e+000 +3.5179e+000 -2.8049e+000 -1.3478e+000 -2.0622e+000
1223 +9.248471836e+000 +9.248471836e+000 +1.409984718e+002 +1.409984718e+002 +2.5157e+000 +1.7051e+000 +3.3991e+000 +2.3108e+000 +3.4178e+000 -1.3349e+000 -2.9385e+000 -4.3989e+000 +2.5807e-001 +3.0657e+000 +3.0287e+000 -3.8269e-001 +1.3689e-001 +2.6560e+000 +3.9275e+000 +1.6881e+000 +2.5929e+000 -3.1761e+000 -1.9329e-001 -2.4850e+000
1408 +5.385667326e+000 +5.385667326e+000 +1.371356673e+002 +1.371356673e+002 +2.0096e+000 +9.1106e-001 +4.3711e+000 +2.6791e+000 +3.7266e+000 -1.0903e+000 -2.1715e+000 -4.4261e+000 +2.0522e-001 +4.4039e+000 +2.6614e+000 +1.0327e-001 +4.1150e-001 +2.8812e+000 +4.8897e+000 +1.7051e+000 +1.1634e+000 -3.8833e+000 -1.5328e+000 -2.9654e+000
1547 +3.783207500e+000 +3.783207500e+000 +1.355332075e+002 +1.355332075e+002 +1.7461e+000 +1.5336e+000 +4.1546e+000 +2.8918e+000 +3.4686e+000 -1.1597e+000 -2.2219e+000 -4.3606e+000 +1.8532e-001 +4.2101e+000 +2.8861e+000 +2.9159e-003 +2.6747e-001 +2.8552e+000 +4.7623e+000 +1.6250e+000 +1.6695e+000 -3.7174e+000 -9.4801e-001 -2.9643e+000
2050 +2.379914498e+000 +2.379914498e+000 +1.341299145e+002 +1.341299145e+002 +1.9146e+000 +1.0246e+000 +4.7679e+000 +2.9557e+000 +4.3719e+000 -2.9485e-001 -2.2041e+000 -4.0142e+000 +5.9837e-001 +4.3754e+000 +2.8928e+000 -2.5665e-001 +3.1424e-001 +2.4674e+000 +4.5561e+000 +1.7393e+000 +1.8757e+000 -4.2499e+000 -7.5733e-001 -2.3884e+000
% function evaluation | noise-free fitness - Fopt (1.144900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.471066777e+001 +8.471066777e+001 +1.992006678e+002 +1.992006678e+002 -4.0003e+000 -2.9280e+000 -2.5359e+000 -1.4551e+000 +3.6850e+000 -3.2918e+000 +2.8104e+000 +8.8810e-001 -3.6384e+000 -1.8729e+000 +1.8796e+000 -1.7032e+000 -2.9336e-001 -7.5402e-001 -2.4550e+000 -2.0449e+000 -2.6683e-001 -1.2755e+000 -4.6334e+000 +4.2133e+000
230 +5.504372776e+001 +5.504372776e+001 +1.695337278e+002 +1.695337278e+002 -3.6357e-001 -6.4918e-001 -5.0574e-001 +4.0328e+000 +1.1864e+000 +8.6301e-001 -5.4666e-001 -9.9563e-001 +2.1304e+000 +9.3715e-001 -2.2042e+000 +9.2555e-001 +2.5175e+000 -1.5558e+000 +1.4183e+000 -3.2174e+000 +1.1103e+000 +1.0477e+000 -2.2559e-002 -5.7123e-001
