% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.716816046e+002 +6.716816046e+002 +7.861716046e+002 +7.861716046e+002 +6.6073e+000 +1.1754e+001 +5.7443e+000 +7.8859e+000 +1.4506e+001 +1.2841e+001 +1.1930e+001 +1.0459e+001 +1.2244e+001 +8.2749e+000 +9.8560e+000 +1.1394e+001 +8.0042e+000 +7.5657e+000 +1.4276e+001 +5.9674e+000 +9.1052e+000 +7.4182e+000 +1.1484e+001 +6.8352e+000
11 +5.480139605e+002 +5.480139605e+002 +6.625039605e+002 +6.625039605e+002 +8.0154e+000 +9.9286e+000 +1.1647e+001 +6.5756e+000 +1.1342e+001 +1.2432e+001 +1.0703e+001 +9.4094e+000 +1.4144e+001 +9.8573e+000 +1.3672e+001 +8.9194e+000 +6.1962e+000 +7.6099e+000 +8.0858e+000 +5.0161e+000 +5.3793e+000 +7.4358e+000 +8.3300e+000 +6.1183e+000
165 +3.716983709e+002 +3.716983709e+002 +4.861883709e+002 +4.861883709e+002 +1.1030e+001 +2.4481e+000 +1.0424e+001 +1.1823e+001 +8.1032e+000 +1.1305e+001 +9.2385e+000 +7.8167e+000 +7.4062e+000 +5.1873e+000 +7.6372e+000 +6.8684e+000 +6.7817e+000 +7.0480e+000 +3.8396e+000 +6.6637e+000 +2.9028e+000 +1.0085e+001 +1.1146e+001 +7.7325e+000
304 +2.392735917e+002 +2.392735917e+002 +3.537635917e+002 +3.537635917e+002 +8.7589e+000 +6.1583e+000 +8.5974e+000 +7.8167e+000 +7.4061e+000 -3.1477e+000 -6.6389e-001 +2.9007e+000 +1.2582e+001 +6.2699e+000 +6.2368e+000 +1.1855e+001 +3.4475e+000 +5.0748e+000 +2.3894e+000 +5.5299e+000 +4.9755e+000 +6.6331e+000 -6.4849e-002 +3.8144e+000
759 +1.370376414e+002 +1.370376414e+002 +2.515276414e+002 +2.515276414e+002 +4.4840e+000 +7.6856e+000 +6.6215e+000 +6.1642e+000 +4.4362e+000 +5.2084e+000 +9.4960e-001 +2.4393e+000 +7.8562e+000 +7.8567e+000 +6.7125e+000 -1.8615e-001 +4.8450e-001 +6.7361e+000 +1.4842e+000 +3.7779e+000 +7.9375e+000 +7.8875e+000 +4.8046e+000 +5.6702e-001
1098 +9.805199840e+001 +9.805199840e+001 +2.125419984e+002 +2.125419984e+002 +8.1191e+000 +2.3605e-001 -5.2558e-001 +4.9303e+000 +4.9438e+000 +2.9422e+000 +6.1885e+000 +3.5079e+000 -9.2884e-002 +3.5867e+000 +5.4483e+000 -1.5316e+000 -9.7882e-001 +4.2908e+000 -1.1891e+000 +5.2718e+000 +4.5781e+000 +3.7711e+000 -5.7849e-001 +5.5586e+000
3409 +5.904524739e+001 +5.904524739e+001 +1.735352474e+002 +1.735352474e+002 +4.0276e+000 -1.4676e+000 -5.8691e-001 +4.6910e+000 +1.6340e+000 -1.8861e+000 +6.1932e-001 +2.2019e-001 +4.4905e+000 -1.2814e+000 +2.6336e-001 +1.4385e+000 +1.0308e-001 -4.4115e+000 -3.4984e+000 +3.2158e+000 +1.5733e-001 +5.2878e+000 +5.4867e+000 -2.1345e+000
% function evaluation | noise-free fitness - Fopt (-2.596000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.219879558e+002 +7.219879558e+002 +6.960279558e+002 +6.960279558e+002 +1.1987e+001 +9.3200e+000 +9.5184e+000 +7.5327e+000 +1.2222e+001 +7.3815e+000 +9.7343e+000 +6.2190e+000 +1.2027e+001 +1.3293e+001 +9.7544e+000 +1.0000e+001 +1.4471e+001 +8.2775e+000 +9.8619e+000 +1.3596e+001 +1.2425e+001 +1.0691e+001 +7.2666e+000 +6.7356e+000
11 +5.753463214e+002 +5.753463214e+002 +5.493863214e+002 +5.493863214e+002 +9.5842e+000 +8.9678e+000 +1.0283e+001 +8.2072e+000 +5.7231e+000 +7.7324e+000 +6.4363e+000 +1.2430e+001 +1.3523e+001 +7.0961e+000 +6.7255e+000 +8.5781e+000 +6.3555e+000 +1.4140e+001 +7.9481e+000 +1.2798e+001 +6.0804e+000 +1.2019e+001 +1.0718e+001 +9.2139e+000
277 +3.817170727e+002 +3.817170727e+002 +3.557570727e+002 +3.557570727e+002 +7.8771e+000 +4.0369e+000 +1.1001e+001 +1.0296e+001 +6.5033e+000 +1.1210e+001 +8.0507e+000 +3.1384e+000 +8.3738e+000 +5.7353e+000 +7.2067e+000 +1.0268e+001 +7.4318e+000 +6.8918e+000 +1.0617e+001 +6.7901e+000 +9.9429e+000 +7.8086e+000 +8.4883e+000 +1.1278e+001
644 +2.300986516e+002 +2.300986516e+002 +2.041386516e+002 +2.041386516e+002 +7.5515e+000 +4.1681e+000 +2.6356e+000 +1.1995e+001 +9.9135e+000 +7.1093e+000 +2.9393e+000 +8.3663e+000 +1.6939e+000 +5.5563e+000 +9.5256e+000 +6.4095e+000 +7.8850e+000 +8.2095e+000 +4.3766e+000 +7.0747e+000 +4.8365e+000 +1.7891e+000 +6.5676e+000 +3.1512e+000
714 +1.445664701e+002 +1.445664701e+002 +1.186064701e+002 +1.186064701e+002 +6.0921e+000 -4.1292e-001 +5.0907e+000 +8.2494e+000 +1.0778e+001 +5.8728e+000 +1.3584e+000 +5.7564e+000 +2.3626e+000 +1.7515e+000 +6.7796e+000 +1.0429e+000 +5.9210e+000 +8.7714e-002 +3.4246e+000 +1.2003e+000 +5.5322e+000 +3.6006e+000 +7.6893e+000 +4.9479e+000
